pl_name,hostname,pl_letter,sy_snum,sy_pnum,discoverymethod,disc_year,disc_locale,disc_facility,disc_telescope,disc_instrument,ra,dec,glat,glon,elat,elon,pl_orbper,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,st_spectype,st_teff,st_rad,st_mass,st_lum,st_age,st_logg,st_dens,st_rotp,st_vsin,sy_dist,pl_type
BD+20 594 b,BD+20 594,b,1,1,Transit,2016,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,53.6511231,20.5990205,-28.05348,166.7966,1.31208,56.28872,41.6855,2.578,0.23,22.2481,0.07,Mass,7.89,G,5766.0,1.08,1.67,-0.056,3.34,4.5,1.89,,3.3,179.461,Neptune-like
CoRoT-22 b,CoRoT-22,b,1,1,Transit,2014,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,280.6671392,6.2191669,4.775,37.48307,29.20889,282.17043,9.75598,4.88,0.435,12.2,0.038,Mass,0.249,G3 V,5939.0,1.14,1.1,0.014,3.3,4.36,1.027,,4.0,627.158,Neptune-like
CoRoT-24 b,CoRoT-24,b,1,2,Transit,2014,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,101.922543,-3.7192892,-2.52763,215.81744,-26.6085,103.33092,5.1134,3.7,0.33,5.7,0.018,Mass,0.9,K1 V,4950.0,0.86,0.91,-0.601,11.0,4.55,1.94863,,2.0,591.555,Neptune-like
CoRoT-24 c,CoRoT-24,c,1,2,Transit,2014,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,101.922543,-3.7192892,-2.52763,215.81744,-26.6085,103.33092,11.759,5.0,0.44,28.0,0.088,Mass,1.3,K1 V,4950.0,0.86,0.91,-0.601,11.0,4.55,1.94863,,2.0,591.555,Neptune-like
EPIC 206024342 d,EPIC 206024342,d,1,3,Transit,2021,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,331.2771441,-14.1218019,-49.1871,42.94366,-2.20455,328.3257,14.647531,2.6,0.232,7.27,0.0229,M-R relationship,2.27,,5724.0,1.1,0.93,-0.17,,4.5,2.3828,,,369.888,Neptune-like
EPIC 211945201 b,EPIC 211945201,b,1,1,Transit,2018,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,136.5741931,19.4020565,38.12775,208.78206,2.68664,133.29271,19.49221,5.76,0.514,27.0,0.08495,Mass,0.65,G0,6069.0,1.39,1.17,0.373,3.99,4.22,2.253,,4.0,181.69,Neptune-like
EPIC 212297394 c,EPIC 212297394,c,1,2,Transit,2016,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,207.2061241,-17.6098985,43.14733,321.8192,-5.98289,211.5298,5.213965,2.27,0.203,5.77,0.0182,M-R relationship,2.71,,5171.0,0.8,0.83,-0.467,,4.55,2.50384,,,418.395,Neptune-like
EPIC 212424622 b,EPIC 212424622,b,1,1,Transit,2019,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,202.3313765,-14.3594358,47.50561,316.58254,-4.65298,205.96045,18.0983,2.17,0.194,5.35,0.0168,M-R relationship,2.88,,5782.33,1.22,1.11,0.179,,4.3,0.84195,,,611.804,Neptune-like
EPIC 212587672 c,EPIC 212587672,c,1,2,Transit,2016,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,205.4445125,-10.8625468,50.09504,322.41694,-0.29021,207.51816,23.228555,2.32,0.207,5.99,0.0189,M-R relationship,2.64,,6004.0,0.98,0.99,0.038,,4.45,1.85888,,,320.07,Neptune-like
EPIC 212624936 c,EPIC 212624936,c,1,2,Transit,2021,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,210.6376171,-10.0236852,49.04154,330.23401,2.28803,212.00671,11.811437,2.3,0.205,5.9,0.0186,M-R relationship,2.66,,5765.0,0.93,1.0,-0.124,,4.4,1.85537,,,561.929,Neptune-like
EPIC 212737443 b,EPIC 212737443,b,1,2,Transit,2019,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,204.2215065,-7.3180577,53.83847,322.27085,2.5791,205.11153,13.603,2.586,0.231,7.2,0.0227,M-R relationship,2.29,K3,4684.0,0.67,0.69,-0.751,,4.62,3.19,,,336.25,Neptune-like
EPIC 212737443 c,EPIC 212737443,c,1,2,Transit,2019,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,204.2215065,-7.3180577,53.83847,322.27085,2.5791,205.11153,65.55,2.69,0.24,7.7,0.0242,M-R relationship,2.17,K3,4684.0,0.67,0.69,-0.804,,4.62,3.19,,,336.25,Neptune-like
EPIC 220674823 c,EPIC 220674823,c,1,2,Transit,2016,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,13.0800239,10.7947051,-52.07644,123.28442,4.78443,16.22269,13.3397,2.836,0.253,8.9,0.028,Mass,2.12,G5 V,5532.0,0.99,0.95,-0.119,7.5,4.45,1.35,,2.62,244.59,Neptune-like
EPIC 249893012 c,EPIC 249893012,c,1,3,Transit,2020,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,228.2482353,-16.7246474,34.30816,345.11043,1.15614,230.36326,15.624,3.67,0.327,14.67,0.04616,Mass,1.62,G8 IV/V,5430.0,1.71,1.05,0.356,9.0,3.99,0.298,41.0,2.1,321.296,Neptune-like
EPIC 249893012 d,EPIC 249893012,d,1,3,Transit,2020,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,228.2482353,-16.7246474,34.30816,345.11043,1.15614,230.36326,35.747,3.94,0.352,10.18,0.03203,Mass,0.91,G8 IV/V,5430.0,1.71,1.05,0.356,9.0,3.99,0.298,41.0,2.1,321.296,Neptune-like
GJ 1214 b,GJ 1214,b,1,1,Transit,2009,Ground,MEarth Project,0.4 m MEarth Telescope,Apogee CCD Sensor,258.8313991,4.9606795,23.60704,26.16217,27.91224,257.38248,1.58040453,2.733,0.244,8.41,0.02646,Mass,2.26,M4 V,3101.0,0.22,0.18,-2.409,3.0,5.03,25.41,124.7,2.0,14.6427,Neptune-like
GJ 143 b,GJ 143,b,1,2,Transit,2019,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,51.7501882,-63.500166,-45.82079,279.23027,-73.83641,352.87836,35.61253,2.61,0.233,22.7,0.07142,Mass,7.0,K4.5,4640.0,0.7,0.73,-0.686,3.8,4.61,3.03,,,16.32,Neptune-like
GJ 3090 b,GJ 3090,b,1,1,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,20.4384281,-46.7147234,-69.52189,287.95198,-49.73977,353.78726,2.8531054,2.13,0.19,3.34,0.01051,Mass,1.89,M2 V,3556.0,0.52,0.52,-1.342,,4.73,5.32,,1.468,22.4751,Neptune-like
GJ 9827 d,GJ 9827,d,1,3,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,351.7717763,-1.2853435,-57.18299,81.34803,2.08221,351.93155,6.201812,1.89,0.169,3.02,0.0095,Mass,2.454,K7 V,4236.0,0.58,0.62,-0.942,5.465,4.72,3.76,28.16,1.75,29.661,Neptune-like
HAT-P-11 b,HAT-P-11,b,1,2,Transit,2008,Ground,HATNet,Canon 200mm f/1.8L,2K CCD Sensor,297.7101763,48.0818635,10.77239,81.83486,66.63008,321.54655,4.88780244,4.36,0.389,26.69772,0.084,Mass,1.68,K4,4780.0,0.68,0.81,-0.567,6.5,4.66,3.70008,29.2,1.5,37.7647,Neptune-like
HAT-P-26 b,HAT-P-26,b,1,1,Transit,2010,Ground,HATNet,Canon 200mm f/1.8L,2K CCD Sensor,213.1565508,4.0594175,59.87255,346.51303,16.37718,209.49168,4.23452,7.062,0.63,22.2481,0.07,Mass,0.4,K1,5079.0,0.87,1.12,-0.359,9.0,4.56,2.37,,1.8,141.837,Neptune-like
HATS-37 A b,HATS-37 A,b,2,1,Transit,2020,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,199.80183,-22.9868431,39.43782,311.21577,-13.54688,207.00749,4.3315366,6.793,0.606,31.46517,0.099,Mass,0.55,,5326.0,0.88,0.84,-0.256,11.46,4.48,0.86724,,3.98,211.896,Neptune-like
HATS-38 b,HATS-38,b,1,1,Transit,2020,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor,154.2710615,-25.2762982,25.74431,264.16473,-33.22293,166.84614,4.375021,6.882,0.614,23.51942,0.074,Mass,0.403,,5732.0,1.1,0.89,0.072,11.89,4.3,1.02548,,3.1,343.525,Neptune-like
HD 106315 c,HD 106315,c,1,2,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,183.4724742,-0.3934357,61.03534,283.25037,1.01948,183.33896,21.05704,4.35,0.388,15.2,0.04782,Mass,1.01,F5 V,6327.0,1.3,1.09,0.395,4.48,4.25,0.97706,,12.71,109.353,Neptune-like
HD 108236 d,HD 108236,d,1,5,Transit,2020,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,186.5740627,-51.3630519,11.31345,298.93443,-43.48993,211.23953,14.175685,2.539,0.227,6.98,0.022,M-R relationship,2.34,G3 V,5660.0,0.88,0.87,-0.15,6.7,4.49,1.82,,4.7,64.5978,Neptune-like
HD 108236 e,HD 108236,e,1,5,Transit,2020,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,186.5740627,-51.3630519,11.31345,298.93443,-43.48993,211.23953,19.590025,3.083,0.275,9.71,0.0306,M-R relationship,1.82,G3 V,5660.0,0.88,0.87,-0.15,6.7,4.49,1.82,,4.7,64.5978,Neptune-like
HD 109833 b,HD 109833,b,1,2,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,189.7758591,-74.5740205,-11.72233,302.09461,-60.05035,238.32376,9.188526,2.888,0.258,8.69,0.0273,M-R relationship,1.98,,5881.0,1.0,1.08,0.072,0.027,4.45,1.52261,5.11,10.5,79.5561,Neptune-like
HD 109833 c,HD 109833,c,1,2,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,189.7758591,-74.5740205,-11.72233,302.09461,-60.05035,238.32376,13.900148,2.59,0.231,7.22,0.0227,M-R relationship,2.28,,5881.0,1.0,1.08,0.072,0.027,4.45,1.52261,5.11,10.5,79.5561,Neptune-like
HD 110082 b,HD 110082,b,2,1,Transit,2021,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,192.5892855,-88.1211107,-25.24938,302.92213,-66.08477,265.46882,10.18271,3.2,0.285,10.3,0.0325,M-R relationship,1.73,F8 V,6200.0,1.19,1.21,0.281,0.25,4.2,1.0,2.34,25.3,105.096,Neptune-like
HD 110113 b,HD 110113,b,1,2,Transit,2021,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,190.0365636,-44.3120777,18.51297,300.80214,-36.25059,209.10317,2.541,2.05,0.183,4.55,0.01432,Mass,2.9,G,5732.0,0.97,1.0,-0.032,4.0,4.46,1.51187,20.8,1.74,106.307,Neptune-like
HD 152843 b,HD 152843,b,1,2,Transit,2021,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,253.7848853,20.491524,34.38475,40.17116,42.76296,249.12379,11.6264,3.41,0.304,11.56,0.03637,Mass,1.58,G0,6310.0,1.43,1.15,0.45,3.97,4.19,0.568,,8.38,107.898,Neptune-like
HD 152843 c,HD 152843,c,1,2,Transit,2021,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,253.7848853,20.491524,34.38475,40.17116,42.76296,249.12379,24.38,5.83,0.52,27.5,0.08652,Mass,0.82,G0,6310.0,1.43,1.15,0.45,3.97,4.19,0.568,,8.38,107.898,Neptune-like
HD 183579 b,HD 183579,b,1,1,Transit,2021,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,293.2866147,-54.5327284,-27.69962,343.06161,-32.35999,285.75315,17.471291,3.49,0.311,20.4,0.06419,Mass,2.65,G2 V,5784.0,0.96,1.0,-0.034,3.1,4.45,1.58746,24.8,2.0,57.2651,Neptune-like
HD 18599 b,HD 18599,b,2,1,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,44.2620144,-56.1918694,-53.27814,273.92807,-66.46483,3.69825,4.1374354,2.6,0.232,24.1,0.07583,Mass,7.5,K2 V,5145.0,0.77,0.86,-0.429,0.4,4.54,2.241,8.73,4.5,38.5653,Neptune-like
HD 191939 b,HD 191939,b,1,6,Transit,2020,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,302.0256247,66.8503014,17.72195,99.98716,77.47141,16.03865,8.8803256,3.41,0.304,10.0,0.03146,Mass,1.4,G9 V,5348.0,0.94,0.81,-0.187,8.7,4.3,1.37,,2.0,53.6089,Neptune-like
HD 191939 c,HD 191939,c,1,6,Transit,2020,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,302.0256247,66.8503014,17.72195,99.98716,77.47141,16.03865,28.579743,3.195,0.285,8.0,0.02517,Mass,1.35,G9 V,5348.0,0.94,0.81,-0.187,8.7,4.3,1.37,,2.0,53.6089,Neptune-like
HD 191939 d,HD 191939,d,1,6,Transit,2020,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,302.0256247,66.8503014,17.72195,99.98716,77.47141,16.03865,38.353037,2.995,0.267,2.8,0.00881,Mass,0.57,G9 V,5348.0,0.94,0.81,-0.187,8.7,4.3,1.37,,2.0,53.6089,Neptune-like
HD 219666 b,HD 219666,b,1,1,Transit,2018,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,349.5592665,-56.9039857,-55.92883,325.60907,-46.82486,321.7008,6.04345,4.24,0.378,16.6,0.05223,Mass,0.87,G5 V,5527.0,1.03,0.92,-0.028,10.0,4.4,1.17568,,2.2,94.1719,Neptune-like
HD 28109 c,HD 28109,c,1,3,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,65.2383065,-68.1026875,-38.73361,280.67988,-80.40081,339.50704,56.00819,4.23,0.377,7.943,0.02499,Mass,0.577,F8/G0 V,6120.0,1.45,1.26,0.456,1.1,4.13,0.62114,,7.7,139.611,Neptune-like
HD 28109 d,HD 28109,d,1,3,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,65.2383065,-68.1026875,-38.73361,280.67988,-80.40081,339.50704,84.25999,3.25,0.29,5.681,0.01787,Mass,0.909,F8/G0 V,6120.0,1.45,1.26,0.456,1.1,4.13,0.62114,,7.7,139.611,Neptune-like
HD 3167 c,HD 3167,c,1,4,Transit,2016,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,8.7401487,4.3807215,-58.2406,115.11108,0.56228,9.74901,29.8454,3.0,0.268,11.13,0.03502,Mass,2.11,K0 V,5261.0,0.88,0.84,-0.27,7.8,4.53,1.81727,23.52,1.8,47.2899,Neptune-like
HD 5278 b,HD 5278,b,1,2,Transit,2021,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,12.5467785,-83.7437671,-33.38439,302.97274,-67.13675,285.88544,14.339156,2.45,0.219,7.8,0.02454,Mass,2.9,F V,6203.0,1.19,1.13,0.28,3.0,4.5,0.9319,16.8,4.1,57.5846,Neptune-like
HD 56414 b,HD 56414,b,1,1,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,107.8436846,-68.8333403,-23.40952,279.8541,-82.88719,206.67246,29.04992,3.71,0.331,13.3,0.0418,M-R relationship,1.43,,8500.0,1.75,1.89,1.158,0.42,4.26,0.51813,,59.4,272.217,Neptune-like
HD 63433 b,HD 63433,b,1,3,Transit,2020,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,117.4793699,27.3631342,24.14746,193.28189,6.21662,114.34078,7.1079384,2.164,0.193,37.3,0.11736,Mass,20.15,G5 V,5634.0,0.92,0.99,-0.117,1.5,4.51,1.7997,6.45,7.26,22.4035,Neptune-like
HD 63433 c,HD 63433,c,1,3,Transit,2020,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,117.4793699,27.3631342,24.14746,193.28189,6.21662,114.34078,20.543847,2.582,0.23,17.2,0.05412,Mass,5.43,G5 V,5634.0,0.92,0.99,-0.117,1.5,4.51,1.7997,6.45,7.26,22.4035,Neptune-like
HD 63935 b,HD 63935,b,1,2,Transit,2021,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,117.9246417,9.3852412,17.61294,211.23645,-11.36985,118.11421,9.058807,2.916,0.26,10.5,0.03304,Mass,2.32,,5513.0,0.96,0.94,-0.115,6.6,4.45,1.4863,,,48.9739,Neptune-like
HD 73583 b,HD 73583,b,1,2,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,129.6883026,-13.2565267,16.64313,237.89791,-30.5529,136.20023,6.398042,2.79,0.249,10.2,0.03209,Mass,2.58,K4 V,4511.0,0.65,0.73,-0.744,0.48,4.62,3.69,12.2,3.5,31.5666,Neptune-like
HD 89345 b,HD 89345,b,1,1,Transit,2018,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,154.6710977,10.1288464,50.24653,230.80783,-0.35361,152.84386,11.8143,7.398,0.66,34.9613,0.11,Mass,0.471,G5,5576.0,1.75,1.16,0.425,7.53,4.02,0.305,,2.6,132.345,Neptune-like
HIP 41378 b,HIP 41378,b,1,5,Transit,2016,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,126.6158279,10.0803708,25.64577,214.5263,-8.84499,126.45937,15.572098,2.443,0.218,6.54,0.0206,M-R relationship,2.46,F6,6226.0,1.34,1.17,0.396,4.279,4.31,0.68,,7.13,106.289,Neptune-like
HIP 41378 c,HIP 41378,c,1,5,Transit,2016,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,126.6158279,10.0803708,25.64577,214.5263,-8.84499,126.45937,31.70648,2.56,0.228,7.08,0.0223,M-R relationship,2.32,F6,6226.0,1.34,1.17,0.396,4.279,4.31,0.68,,7.13,106.289,Neptune-like
HIP 41378 d,HIP 41378,d,1,5,Transit,2016,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,126.6158279,10.0803708,25.64577,214.5263,-8.84499,126.45937,1114.0,3.96,0.353,14.9,0.0467,M-R relationship,1.32,F6,6226.0,1.34,1.17,0.396,4.279,4.2,0.68,,7.13,106.289,Neptune-like
HIP 41378 e,HIP 41378,e,1,5,Transit,2016,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,126.6158279,10.0803708,25.64577,214.5263,-8.84499,126.45937,131.0,5.51,0.492,26.0,0.0819,M-R relationship,0.854,F6,6226.0,1.34,1.17,0.396,4.279,4.18,0.68,,7.13,106.289,Neptune-like
HIP 94235 b,HIP 94235,b,2,1,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,287.7411441,-60.2726358,-25.69177,336.18087,-37.50785,280.97686,7.713057,3.0,0.268,379.0,1.19247,Mass,,G V,5991.0,1.08,1.09,0.138,0.118,4.46,1.1989,2.24,24.4,58.5146,Neptune-like
HIP 97166 b,HIP 97166,b,1,2,Transit,2021,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,296.2446203,74.0628577,22.45053,106.13206,78.5738,52.19561,10.288914,2.48,0.221,19.1,0.0601,Mass,6.86,K0 V,5216.0,0.84,0.93,-0.325,1.2,4.56,2.1928,,,65.9501,Neptune-like
HR 858 d,HR 858,d,2,3,Transit,2019,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,42.9849779,-30.8140609,-63.46852,228.14045,-44.66058,27.95893,11.23,2.164,0.193,5.32,0.0168,M-R relationship,2.88,F6 V,6201.0,1.31,1.15,0.371,,4.26,0.717,,8.3,31.964,Neptune-like
K2-10 b,K2-10,b,1,1,Transit,2015,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,172.1216476,1.6906217,57.71659,261.42793,-1.5719,172.09339,19.3044,3.84,0.343,27.0,0.08495,Mass,2.6,F9,5620.0,0.98,0.92,-0.101,,4.5,1.38,,3.0,272.36,Neptune-like
K2-100 b,K2-100,b,1,1,Transit,2016,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,129.6010863,20.1060074,32.19544,205.23994,1.58055,126.78155,1.6739035,3.88,0.346,21.8,0.06859,Mass,2.04,G0 V,5945.0,1.24,1.15,0.25,0.75,4.33,0.85,4.3,14.0,188.959,Neptune-like
K2-105 b,K2-105,b,1,1,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,125.4202985,13.4975122,26.00524,210.53336,-5.80027,124.50004,8.2669928,3.59,0.32,30.0,0.09439,Mass,3.56,K1,5636.0,0.97,1.05,-0.189,0.6,4.49,1.72948,,1.76,197.989,Neptune-like
K2-118 b,K2-118,b,1,1,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,132.1268608,15.6558964,32.82069,211.19186,-2.09059,130.26075,50.92092,2.54,0.227,6.99,0.022,M-R relationship,2.34,,4726.29,0.73,0.76,-0.561,,4.53,2.22691,,,321.722,Neptune-like
K2-119 b,K2-119,b,1,1,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,132.0098683,16.9017663,33.18605,209.76527,-0.91975,129.82019,7.727283,2.53,0.226,6.94,0.0218,M-R relationship,2.35,,4740.0,0.71,0.76,-0.685,,4.62,2.251,,,365.581,Neptune-like
K2-12 b,K2-12,b,1,1,Transit,2015,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,173.1919022,2.2446794,58.79109,262.46302,-0.64074,172.85774,8.28246,2.44,0.218,5.2,0.01636,Mass,1.6,F9,5672.0,1.12,0.97,0.072,8.9,4.3,0.84625,,,326.381,Neptune-like
K2-123 b,K2-123,b,1,1,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,134.4441404,21.4532748,36.91396,205.51379,4.08587,130.79159,30.951524,2.76,0.246,8.05,0.0253,M-R relationship,2.1,,4035.0,0.59,0.62,-1.143,,4.69,4.511,,,161.555,Neptune-like
K2-124 b,K2-124,b,1,1,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,133.6410515,23.1329509,36.72574,203.23147,5.49338,129.60746,6.413651,2.9,0.259,8.75,0.0275,M-R relationship,1.97,,3570.0,0.39,0.39,-1.659,,4.86,9.58,,,140.385,Neptune-like
K2-125 b,K2-125,b,1,1,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,204.1418754,-14.9478195,46.522,318.87693,-4.5581,207.81177,21.750264,2.18,0.194,5.39,0.017,M-R relationship,2.86,,3654.47,0.4,0.49,-1.641,,4.83,8.77693,,,124.156,Neptune-like
K2-136 c,K2-136,c,2,3,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,67.4128615,22.8825674,-17.35063,174.77536,1.05393,69.26876,17.30713,3.0,0.268,18.1,0.05695,Mass,3.69,K5.5,4500.0,0.68,0.74,-0.777,0.65,4.68,3.38358,15.0,2.0,59.2474,Neptune-like
K2-138 c,K2-138,c,1,6,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,348.9490311,-10.8497391,-62.23886,64.21591,-5.61351,345.59024,3.56004,2.299,0.205,6.31,0.01985,Mass,2.8,G8 V,5356.3,0.86,0.94,-0.287,2.8,4.54,2.064,,2.7,202.585,Neptune-like
K2-138 e,K2-138,e,1,6,Transit,2017,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,348.9490311,-10.8497391,-62.23886,64.21591,-5.61351,345.59024,8.26146,3.39,0.302,12.97,0.04081,Mass,1.8,G8 V,5356.3,0.86,0.94,-0.287,2.8,4.54,2.064,,2.7,202.585,Neptune-like
K2-138 g,K2-138,g,1,6,Transit,2021,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,348.9490311,-10.8497391,-62.23886,64.21591,-5.61351,345.59024,41.96797,3.013,0.269,4.32,0.01359,Mass,0.9,G8 V,5356.3,0.86,0.94,-0.287,2.8,4.54,2.064,,2.7,202.585,Neptune-like
K2-14 b,K2-14,b,1,1,Transit,2015,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,178.0568745,2.5941222,61.66737,270.39884,1.60747,177.18175,8.36802,4.81,0.429,20.7,0.065,M-R relationship,1.02,M0,3789.0,0.45,0.47,-0.968,,4.89,3.2418,,,364.048,Neptune-like
K2-141 c,K2-141,c,1,2,Transit,2018,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,350.9170464,-1.1891827,-56.5953,80.19878,2.50692,351.18323,7.7485,7.0,0.624,8.0,0.02517,Mass,0.081,K7 V,4570.0,0.68,0.71,-0.75,6.3,4.62,3.164,15.17,3.0,61.8736,Neptune-like
K2-15 b,K2-15,b,1,1,Transit,2015,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,178.1105741,4.2546649,63.14101,268.74194,3.15223,176.56963,11.8104,2.48,0.221,6.71,0.0211,M-R relationship,2.42,G8,5131.0,0.68,0.72,-0.453,,4.57,1.89114,,,493.992,Neptune-like
K2-152 b,K2-152,b,1,1,Transit,2018,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,181.6324078,-5.8274311,55.30041,283.04022,-4.69671,183.81556,32.6479,2.29,0.204,5.86,0.0184,M-R relationship,2.68,M0.0 V,4044.0,0.61,0.63,-1.06,,4.67,3.49448,,,108.449,Neptune-like
K2-155 c,K2-155,c,1,3,Transit,2018,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,65.469614,21.3532633,-19.71256,174.74941,-0.16969,67.24824,13.85,2.6,0.232,7.27,0.0229,M-R relationship,2.27,K7,4258.0,0.58,0.65,-1.229,,4.6,5.41,34.8,,72.7998,Neptune-like
K2-158 b,K2-158,b,1,2,Transit,2018,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,179.9397081,-5.7216879,54.85278,280.19801,-5.27212,182.22325,10.06049,2.64,0.236,7.46,0.0235,M-R relationship,2.23,,5503.0,0.95,0.92,-0.163,,4.45,1.57526,,,197.299,Neptune-like
K2-159 b,K2-159,b,1,1,Transit,2018,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,180.5408896,-3.5809053,57.06838,279.87299,-3.07001,181.918,12.42205,2.26,0.202,5.73,0.018,M-R relationship,2.73,,5425.0,0.83,0.9,-0.296,,4.56,2.7842,,,170.998,Neptune-like
K2-16 c,K2-16,c,1,3,Transit,2015,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,175.0972238,4.5574311,61.77713,262.91176,2.23585,173.68916,19.07863,2.54,0.227,6.99,0.022,M-R relationship,2.34,K3 V,4742.0,0.66,0.68,-0.761,,4.51,2.95996,,2.0,334.967,Neptune-like
K2-160 b,K2-160,b,1,1,Transit,2018,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,184.0545174,-3.5530888,58.16279,286.09667,-1.64968,185.12724,3.705871,3.178,0.284,10.2,0.0322,M-R relationship,1.75,,5649.0,0.91,0.98,-0.137,,4.61,1.93062,,,315.363,Neptune-like
